sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_278665,叶一茜,田亮,田亮 和 叶一茜 的 任务 包括 ： 游览 悉尼歌剧院 ， 在 旋转 餐厅 吃 海鲜大餐 ， 还有 5 澳元 的 “ 穷游 ” 。,人物二 人物一 任务 包括  游览 悉尼歌剧院  旋转 餐厅 吃 海鲜大餐   澳元  穷游,1
TRAIN_SENT_ID_282301,程铁牛,程咬金,就 这样 笑 死 程咬金 ， 哭 死 程铁牛 。,笑 死 人物二  哭 死 人物一,-1
TRAIN_SENT_ID_265167,尤二姐,贾琏,事后 ， 贾琏 在 凤姐 那 连 棺材 钱 也 讨 不 出来 ， 还是 平儿 拿出 体己 钱来 ， 下葬 了 尤二姐 。,事后  人物二 凤姐 棺材 钱 讨  平儿 拿出 体己 钱来  下葬 人物一,1
TRAIN_SENT_ID_278717,叶一茜,田亮,"田亮 , 叶一茜",人物二  人物一,1
TRAIN_SENT_ID_270498,关平,关羽,正殿 内塑 有 关公 、 关平 、 周仓 像 ， 寝 殿内 有 一尊 身着 长袍 的 关羽 立像 ， 以 铜 锻成 ， 浑身 金光闪闪 。,正殿 内塑 关公  人物一  周仓  寝 殿内 一尊 身着 长袍 人物二 立像  铜 锻成  浑身 金光闪闪,-1
TRAIN_SENT_ID_271666,陆乘风,陆冠英,后 黄药师 重收 陆乘风 归门 ， 陆冠英 亦 得以 随 其父 习 桃花岛 武功 。,黄药师 重收 人物一 归门  人物二 得以 其父 习 桃花岛 武功,-1
TRAIN_SENT_ID_250931,霍震霆,朱玲玲,等到 朱玲玲 收工 下班 ， 一出 电视台 的 大门 ， 就 看见 霍震霆 手 捧 着 一 捧 鲜花 ， 恭敬地 站 在 车门 旁 。,人物二 收工 下班  一出 电视台 大门  看见 人物一 手 捧 捧 鲜花  恭敬地 站 车门 旁,1
TRAIN_SENT_ID_273264,秦香莲,陈世美,秦香莲 ： 刘雪华 ； 陈世美 ： 杨怀民 ； 公主 ： 侯炳莹 ；,人物一  刘雪华  人物二  杨怀民  公主  侯炳莹,1
TRAIN_SENT_ID_275730,石田龙弦,石田宗弦,石田龙弦 自称 已 继承 了 石田宗弦 所有 能力 和 技术 ， 当然 包括 乱装天 傀 。,人物一 自称 继承 人物二 能力 技术  包括 乱装天 傀,-1
TRAIN_SENT_ID_266446,严世蕃,严嵩,阳春 故意 使计 ， 严嵩 与 严世蕃 以为 事迹 败露 惊慌失措 。,阳春 故意 使计  人物二 人物一 事迹 败露 惊慌失措,-1
TRAIN_SENT_ID_260551,严嵩,严世蕃,严嵩 倒台 、 严世蕃 伏法 后 ， 徐养正 才 起 为 南京 通政使 司右 参议 ， 历任 通政使 司右 通政 、 南京 光 禄寺卿 。,人物一 倒台  人物二 伏法  徐养正 南京 通政使 司右 参议  历任 通政使 司右 通政  南京 光 禄寺卿,-1
TRAIN_SENT_ID_266118,齐姜,申生,太子 申生 ， 母 齐姜 。,太子 人物二  母 人物一,-1
TRAIN_SENT_ID_269384,颜徵在,孔子,小 宋佳 ： 颜徵在 （ 孔子 母 ）,宋佳  人物一  人物二 母,-1
TRAIN_SENT_ID_272665,段延庆,段誉,段正淳 、 刀白凤 自杀 殉情 ； 段延庆 飘然 远逝 ； 段誉 回 大理 继承 皇位 。,段正淳  刀白凤 自杀 殉情  人物一 飘然 远逝  人物二 回 大理 继承 皇位,-1
TRAIN_SENT_ID_265907,杨绛,钱钟书,她 是 钱钟书 和 杨绛 的 独女 ， 我 大学 的 同窗 。,人物二 人物一 独女  大学 同窗,1
TRAIN_SENT_ID_275286,潘巧云,杨雄,杨雄 假称 还愿 ， 将 潘巧云 与 迎儿 带上 翠屏山 。,人物二 假称 还愿  人物一 迎儿 带上 翠屏山,1
TRAIN_SENT_ID_250062,张无忌,赵敏,25 、 赵敏 拉上 斗篷 上 的 风帽 ， 罩住 了 【 一头 秀发 】 ， 悄声 道 ： “ 苦 大师 ， 咱们 瞧瞧 张无忌 那小子 去 。 ”,人物二 拉上 斗篷 风帽  罩住  一头 秀发   悄声 道   苦 大师  瞧瞧 人物一 那小子,1
TRAIN_SENT_ID_262479,扶苏,秦始皇,《 秦始皇 》 扮演 小 扶苏,人物二  扮演 人物一,-1
TRAIN_SENT_ID_276891,罗启锐,张婉婷,【 编剧 】 ： 罗启锐 张婉婷,编剧   人物一 人物二,1
TRAIN_SENT_ID_264319,贾环,赵姨娘,且说 赵姨娘 因见 宝钗 送 了 贾环 些 东西 … …,人物二 因见 宝钗 送 人物一 东西,-1
TRAIN_SENT_ID_266500,严世蕃,严嵩,严世蕃 、 罗龙文 被 处死 ， 籍没 严嵩 家产 。,人物一  罗龙文 处死  籍没 人物二 家产,-1
TRAIN_SENT_ID_265372,戚夫人,刘如意,她 先 把 戚夫人 罚 做 奴隶 ， 后 又 派 人 把 赵王 刘如意 从 封地 召回 长安 。,先 人物一 罚 做 奴隶  派 赵王 人物二 封地 召回 长安,-1
TRAIN_SENT_ID_266087,江浩坤,甘敬,陆远 、 江浩坤 、 甘敬 、 江莱,陆远  人物一  人物二  江莱,1
TRAIN_SENT_ID_277976,吴君如,陈可辛,秋生 、 王家卫 、 王晶 、 陈可辛 、 任达华 、 吴镇宇 、 张曼玉 、 郑裕玲 、 吴君如 、 梅艳芳 、 郑秀文 等 人 都 非常 崇敬 他 。,秋生  王家卫  王晶  人物二  任达华  吴镇宇  张曼玉  郑裕玲  人物一  梅艳芳  郑秀文 非常 崇敬,1
TRAIN_SENT_ID_274440,廖烈文,廖宝珊,廖烈文 亲任 廖宝珊 纪念 书院 督监 。,人物一 亲任 人物二 纪念 书院 督监,-1
TRAIN_SENT_ID_251104,尤三姐,柳湘莲,了解 了 张茂渊 为 人 个性 的 李开弟 象 尤三姐 自刎 后 的 柳湘莲 ， 苦恼 ， 悔恨 ， 深深 的 自责 。,了解 张茂渊 个性 李开弟 象 人物一 自刎 人物二  苦恼  悔恨  深深 自责,1
TRAIN_SENT_ID_271747,梁萧,萧玉翎,此后 ， 萧冷 为了 让 萧玉翎 还俗 ， 设计 掳来 梁萧 ， 花晓霜 。,此后  萧冷 人物二 还俗  设计 掳来 人物一  花晓霜,-1
TRAIN_SENT_ID_255691,蒋介石,宋美龄,蒋介石 礼服 笔挺 ， 宋美龄 珠光宝气 。,人物一 礼服 笔挺  人物二 珠光宝气,1
TRAIN_SENT_ID_269669,石清,闵柔,石清 向 梅芳姑 表达 出 他 为何 选择 闵柔 的 原因 後 ， 梅芳姑 伤心 下 自杀身亡 。,人物一 梅芳姑 表达 出 选择 人物二 原因 後  梅芳姑 伤心 自杀身亡,1
TRAIN_SENT_ID_260415,穆桂英,杨宗保,祖父 ： 杨宗保 祖母 ： 穆桂英,祖父  人物二 祖母  人物一,1
TRAIN_SENT_ID_258447,张兆和,沈从文,第十七 封 沈从文 致 张兆和 （ 1934.1 . 16 ）,第十七 封 人物二 人物一,1
TRAIN_SENT_ID_273029,黄月英,黄承彦,黄承彦 以 黄月英 有才 ， 向 诸葛亮 推荐 ， 请求 配婚 。,人物二 人物一 有才  诸葛亮 推荐  请求 配婚,-1
TRAIN_SENT_ID_253752,申雪,赵宏博,2010 - 03 - 23 申雪 、 赵宏博 好事成双,人物一  人物二 好事成双,1
TRAIN_SENT_ID_262817,熊美玲,林秋离,No.149 黄昏 的 台北 （ 台语 ） 林秋离 熊美玲 江蕙,黄昏 台北  台语  人物二 人物一 江蕙,1
TRAIN_SENT_ID_278624,夏金桂,薛蟠,薛蟠 的 老婆 叫 夏金桂 ， 更是 厉害 。,人物二 老婆 人物一  更是 厉害,1
TRAIN_SENT_ID_270514,关平,关羽,左右 两侧 站立 着 为 关平 、 周仓 均 为 关羽 部下 。,左右 两侧 站立 人物一  周仓 均 人物二 部下,-1
TRAIN_SENT_ID_254367,宋凝,沈岸,姜黎 两国 交战 ， 宋凝 对阵 姜国 镇远 将军 沈岸 ， 一战 倾心 。,姜黎 两国 交战  人物一 对阵 姜国 镇远 将军 人物二  一战 倾心,1
TRAIN_SENT_ID_278276,王珂,刘涛,两个 女匪 王 幕后 花絮 : 1 、 拍摄 期间 ， 刘涛 与 王珂 经常 买 冰棍 犒劳 剧组 工作人员 。,两个 女匪 王 幕后 花絮    拍摄 期间  人物二 人物一 经常 买 冰棍 犒劳 剧组 工作人员,1
TRAIN_SENT_ID_250061,张无忌,赵敏,张无忌 将 教主 的 位子 让给 杨逍 ， 自己 和 赵敏 前往 冰火 岛 隐居 。,人物一 教主 位子 让给 杨逍  人物二 前往 冰火 岛 隐居,1
TRAIN_SENT_ID_286889,黄伊汶,陈国坤,主演 ： 吴建豪 、 陈国坤 、 樊少皇 、 黄伊汶 、 林子聪 、 梁小龙,主演  吴建豪  人物二  樊少皇  人物一  林子聪  梁小龙,1
TRAIN_SENT_ID_259082,刘备,刘禅,刘备 逝世 于 白帝城 后 ， 丞相 诸葛亮 受 托孤 辅助 后主 刘禅 ， 蜀汉 国力 慢慢 恢复 。,人物一 逝世 白帝城  丞相 诸葛亮 受 托孤 辅助 后主 人物二  蜀汉 国力 慢慢 恢复,-1
TRAIN_SENT_ID_276477,尤氏,贾珍,③ 《 红楼梦 》 第六 三回 ： “ 尤氏 也 不 听 ， 只命 锁 着 ， 等 贾珍 来 发放 。 ”,③  红楼梦  第六 三回   人物一 听  只命 锁  人物二 发放,1
TRAIN_SENT_ID_260905,贾珍,贾蓉,而办 这样 奢靡 的 丧事 ， 又 因为 贾珍 、 贾蓉 与 死者 有 特殊 的 关系 。,而办 奢靡 丧事  人物一  人物二 死者 特殊 关系,-1
TRAIN_SENT_ID_273022,黄月英,黄承彦,NO.109 黄承彦 ， 黄月英,人物二  人物一,-1
TRAIN_SENT_ID_275703,韩岫岩,王近山,一天 ， 王近山 在 北京 的 结发 妻 韩岫岩 也 听到 了 他 患 癌症 的 消息 ， 脸 “ 唰 ” 地白 了 。,一天  人物二 北京 结发 妻 人物一 听到 患 癌症 消息  脸  唰  地白,1
TRAIN_SENT_ID_276271,西门吹雪,孙秀青,可惜 ， 西门吹雪 只爱过 孙秀青 ， 试验 次数 太 少 ， 不 具有 普遍性 ， 不能 作为 实验 结论 。,可惜  人物一 只爱过 人物二  试验 次数 太 少  具有 普遍性  不能 实验 结论,1
TRAIN_SENT_ID_260664,李莎,李立三,李莎 劝 李立三 到 下面 考察 、 学习,人物一 劝 人物二 下面 考察  学习,1
TRAIN_SENT_ID_276061,陈三立,陈宝箴,桃里 陈氏 “ 一门 五杰 ” （ 陈宝箴 、 陈三立 、 陈寅恪 、 陈衡 恪 、 陈封怀 ） 蜚声 海内外 。,桃里 陈氏  一门 五杰   人物二  人物一  陈寅恪  陈衡 恪  陈封怀  蜚声 海内外,-1
TRAIN_SENT_ID_286858,路青,艾未未,玉器 不是 奢侈品 艾未未 、 路青 的 古玉藏识 老吉,玉器 奢侈品 人物二  人物一 古玉藏识 老吉,1
TRAIN_SENT_ID_264792,张欣,潘石屹,潘石屹 与 张欣 ： 忍让 ， 但 何必 刻意,人物二 人物一  忍让  何必 刻意,1
TRAIN_SENT_ID_286261,王天助,陈珊妮,表嫂 ： 陈珊妮 、 李佳佳 （ 王天助 前妻 ）,表嫂  人物二  李佳佳  人物一 前妻,1
TRAIN_SENT_ID_266265,钱学森,蒋英,钱学森 与 蒋英 从 就 小 青梅竹马 。,人物一 人物二 青梅竹马,1
TRAIN_SENT_ID_255801,蒋介石,宋美龄,宋美龄 与 蒋介石,人物二 人物一,1
TRAIN_SENT_ID_255518,刘梅,夏雪,夏东海 和 刘梅 得知 这个 消息 ， 内心 暗自 焦虑 ， 因为 希望 越大 失望 也 就 越 大 ， 他们 担心 夏雪 承受 不了 失败 的 打击 。,夏东海 人物一 得知 消息  内心 暗自 焦虑  希望 越大 失望 越  担心 人物二 承受 不了 失败 打击,-1
TRAIN_SENT_ID_269225,陆雪琪,张小凡,陆雪琪 大吃一惊 ， 哪里 还顾 的 了 那么 多 ， 连忙 抢上 ， 将 小白 推开 ， 一把 抱住 张小凡 ， 顾不得 血污 ， 用 自己 袖口 替 他 擦拭 着 。,人物一 大吃一惊  还顾  连忙 抢上  小白 推开  一把 抱住 人物二  顾不得 血污  袖口 擦拭,1
TRAIN_SENT_ID_285443,蒋宏杰,魏哲浩,魏哲浩 与 蒋宏杰,人物二 人物一,1
TRAIN_SENT_ID_250276,秦始皇,胡亥,亲近 秦始皇 少子 胡亥 。,亲近 人物一 少子 人物二,-1
TRAIN_SENT_ID_282540,关谷健次郎,关谷神奇,关谷奇迹 ， 关谷神奇 的 曾祖父 ， 关谷 神秘 的 高祖父 ， 关谷健次郎 的 祖父 。,关谷奇迹  人物二 曾祖父  关谷 神秘 高祖父  人物一 祖父,-1
TRAIN_SENT_ID_256346,孙尚香,刘备,在 刘备 、 孙尚香 的 主持 下 ， 赵云 与 樊氏 完婚 。,人物二  人物一 主持  赵云 樊氏 完婚,1
TRAIN_SENT_ID_287169,汤洛雯,汤镇宗,汤镇宗 的 这 一番 父爱 感言 也 令 网友 为之动容 ， 纷纷 送上 安慰 ， 为 汤洛雯 加油 。,人物二 一番 父爱 感言 令 网友 为之动容  纷纷 送上 安慰  人物一 加油,-1
TRAIN_SENT_ID_262774,熊美玲,林秋离,No.144 等 你 在 黄昏 林秋离 熊美玲,黄昏 人物二 人物一,1
TRAIN_SENT_ID_269774,任我行,任盈盈,攻击 阵营 可以 选择 笑傲 路线 ： 独孤 ， 风清扬 ， 令狐冲 ， 任盈盈 ， 岳不群 ， 任我行 ， 左冷禅 ， 向问天 等 相互 点灯 的 。,攻击 阵营 选择 笑傲 路线  独孤  风清扬  令狐冲  人物二  岳不群  人物一  左冷禅  向问天 相互 点灯,-1
TRAIN_SENT_ID_277835,郭芙蓉,吕青柠,电视剧 已知 招式 ： 排山倒海 （ 郭芙蓉 ） ， 惊涛骇浪 （ 郭蔷薇 、 吕青橙 ） ， 大浪淘沙 （ 吕青柠 ）,电视剧 已知 招式  排山倒海  人物一   惊涛骇浪  郭蔷薇  吕青橙   大浪淘沙  人物二,-1
TRAIN_SENT_ID_277934,言希,温衡,温衡 ： 言希 ， 我 带 你 回家 ， 好不好 ？,人物二  人物一  带 回家  好不好,1
TRAIN_SENT_ID_255111,鲁元公主,张敖,攘外必先安内 ： 鲁元公主 和 张敖 ?,攘外必先安内  人物一 人物二,1
TRAIN_SENT_ID_276835,唐姬,刘发,水调歌头 · 雄 跨 洞庭 野 作品 注释 : ① 定 王台 ： 在 今 湖南长沙市 东 ， 相传 是 汉景帝 之子定 王 刘发 为 瞻望 其母 唐姬 墓而建 。,水调歌头  雄 跨 洞庭 野 作品 注释  ① 定 王台  湖南长沙市 东  相传 汉景帝 之子定 王 人物二 瞻望 其母 人物一 墓而建,-1
TRAIN_SENT_ID_276458,尤氏,贾珍,她 与 尤氏 既 不同 父 ， 也 不同 母 ， 贾珍 贾蓉 等 也 从未 把 她 当作 亲戚 来看 。,人物一 不同 父  不同 母  人物二 贾蓉 从未 当作 亲戚 来看,1
TRAIN_SENT_ID_264331,贾环,赵姨娘,赵姨娘 、 贾环 一伙人 终于 霸占 下 园子 ， 在 荣禧堂 摆开 宴席 ， 庆功 贺喜 。,人物二  人物一 一伙人 终于 霸占 园子  荣禧堂 摆开 宴席  庆功 贺喜,-1
TRAIN_SENT_ID_281680,蒋韵,李锐,作家 ： 马锋 、 西戎 、 笛安 、 蒋韵 、 李锐,作家  马锋  西戎  笛安  人物一  人物二,1
TRAIN_SENT_ID_278675,叶一茜,田亮,陶喆 、 刘烨 、 梁静茹 、 伊能静 、 阿牛 、 许巍 、 陈宝国 、 羽泉 、 李湘 、 余秋雨 、 田亮 、 叶一茜 、 费翔 、,陶喆  刘烨  梁静茹  伊能静  阿牛  许巍  陈宝国  羽泉  李湘  余秋雨  人物二  人物一  费翔,1
TRAIN_SENT_ID_278097,徐克,施南生,虽然 监制 徐克 、 制片人 施南生 都 劝 林青霞 带伤 继续 拍摄 ， 但 她 还是 决定 回 香港 治疗 。,监制 人物一  制片人 人物二 劝 林青霞 带伤 继续 拍摄  决定 回 香港 治疗,1
TRAIN_SENT_ID_286383,吕玲绮,吕布,吕玲绮 基本 信息 : 武器 ： 十字 戟 （ 五代 吕布 武器 ）,人物一 基本 信息  武器  十字 戟  五代 人物二 武器,-1
TRAIN_SENT_ID_250125,秦始皇,胡亥,秦始皇 帝 嬴政 卒 ， 少子 二世 皇帝 嬴 胡亥 嗣位 ， 杀 其兄 嬴 扶苏 及 大将 蒙恬 。,人物一 帝 嬴政 卒  少子 二世 皇帝 嬴 人物二 嗣位  杀 其兄 嬴 扶苏 大将 蒙恬,-1
TRAIN_SENT_ID_251167,廖仲恺,何香凝,校址 定于 广州 大元帅 府 旁 地块 （ 广州 廖仲恺 和 何香凝 河南 石涌 口 ）,校址 定于 广州 大元帅 府 旁 地块  广州 人物一 人物二 河南 石涌 口,1
TRAIN_SENT_ID_282031,施绩,朱然,吕据 历史 评价 : 陈寿 ： “ 朱治 、 吕范以 旧臣 任用 ， 朱然 、 朱桓 以勇烈 著闻 ， 吕据 、 朱异 、 施绩 咸有 将领 之才 ， 克绍 堂构 。,吕据 历史 评价  陈寿   朱治  吕范以 旧臣 任用  人物二  朱桓 以勇烈 著闻  吕据  朱异  人物一 咸有 将领 之才  克绍 堂构,-1
TRAIN_SENT_ID_275758,李沅芷,余鱼同,诗 的 后 一句 “ 思 公子 兮 未 敢言 ” 倒 与 李沅芷 对 余鱼同 的 那份 情愫 有 三分 仿佛 ， 不过 “ 未 敢言 ” 的 不是 李大 小姐 而是 金笛秀才 。,诗 一句  思 公子 未 敢言  倒 人物一 人物二 那份 情愫 三分 仿佛   未 敢言  李大 小姐 金笛秀才,1
TRAIN_SENT_ID_273195,黄苗子,郁风,不失 赤子之心 一一 写给 黄苗子 、 郁风 书画展,不失 赤子之心 一一 写给 人物一  人物二 书画展,1
TRAIN_SENT_ID_260529,严嵩,严世蕃,因 贿赂 严嵩 子 严世蕃 而任 宣大 总兵 的 仇鸾 惶惧 无策 ， 以 重金 贿赂 俺答 ， 使 移寇 他 塞 ， 勿 犯 大同 。,贿赂 人物一 子 人物二 而任 宣大 总兵 仇鸾 惶惧 无策  重金 贿赂 俺答  移寇 塞  勿 犯 大同,-1
TRAIN_SENT_ID_284306,张宏震,张静,出品人 ： 张静 、 张宏震,出品人  人物二  人物一,1
TRAIN_SENT_ID_281822,李蕙仙,梁启超,对于 李蕙仙 ， 梁启超 信任 、 体贴 、 关怀 。,人物一  人物二 信任  体贴  关怀,1
TRAIN_SENT_ID_260379,穆桂英,杨宗保,杨宗保 为 破 天门 阵寻 降龙木 误闯 穆柯寨 ， 与 穆桂英 私结 姻缘 ， 即 此地 也 。,人物二 破 天门 阵寻 降龙木 误闯 穆柯寨  人物一 私结 姻缘,1
TRAIN_SENT_ID_268230,王小利,李琳,表演者 ： 赵本山 、 小 沈阳 、 王小利 、 李琳,表演者  赵本山  沈阳  人物一  人物二,1
TRAIN_SENT_ID_260650,李莎,李立三,生死 绝恋 ： 李莎 与 李立三 的 跨国 婚姻 作者简介 : 梁柱 ， 性别 ： 男 ?,生死 绝恋  人物一 人物二 跨国 婚姻 作者简介  梁柱  性别  男,1
TRAIN_SENT_ID_278304,陈德容,王赞策,陈德容 和 老公 王赞策 合影 （ 近照 ）,人物一 老公 人物二 合影  近照,1
TRAIN_SENT_ID_263815,刘嘉玲,梁朝伟,梁朝伟 、 刘德华 、 刘嘉玲,人物二  刘德华  人物一,1
TRAIN_SENT_ID_265620,袁泉,夏雨,蓝天野 、 濮存昕 、 杨立新 、 夏雨 、 袁泉 等 知名演员 纷纷 到场 观看 ， 众多 文人 、 话剧 巨擘 争相 推荐 。,蓝天野  濮存昕  杨立新  人物二  人物一 知名演员 纷纷 到场 观看  众多 文人  话剧 巨擘 争相 推荐,1
TRAIN_SENT_ID_250282,秦始皇,胡亥,秦始皇 因为 不 早早 确定 扶苏 当 太子 ， 让 赵高 能够 用 欺诈 伎俩 立 了 胡亥 ， 结果 自取灭亡 ， 这是 陛下 亲眼见到 的 事实 。,人物一 早早 确定 扶苏 太子  赵高 能够 欺诈 伎俩 立 人物二  自取灭亡  这是 陛下 亲眼见到 事实,-1
TRAIN_SENT_ID_260454,严嵩,严世蕃,严嵩 和 严世蕃 每陷 仇家 ， 就 把 仇家 的 男孩 夺 来 作为 娈童 ， 百般 侮辱 ， 进行 性虐待 。,人物一 人物二 每陷 仇家  仇家 男孩 夺 娈童  百般 侮辱  进行 性虐待,-1
TRAIN_SENT_ID_284139,王健林,林宁,另外 ， 林宁 与 王健林 在 同 一栋 大楼 办公 ， 林氏 投资 集团 整个 公司 的 办公 地点 都 在 万达 大厦 26 层 。,人物二 人物一 一栋 大楼 办公  林氏 投资 集团 整个 公司 办公 地点 万达 大厦  层,1
TRAIN_SENT_ID_265179,尤二姐,贾琏,姓 贾 的 ， 你 跟 害死 秦可卿 的 贾珍 、 害死 尤二姐 的 贾琏 、 害死 贾迎春 的 孙绍祖 、 甚至 害死 尤三姐 的 柳湘莲 等 “ 皮肤 滥淫者 ” 有 什么 两样 ？,姓 贾  害死 秦可卿 贾珍  害死 人物一 人物二  害死 贾迎春 孙绍祖  害死 尤三姐 柳湘莲  皮肤 滥淫者  两样,1
TRAIN_SENT_ID_276813,唐姬,刘发,刘发 的 毋亲 唐姬 ， 原来 是 汉景帝 程姬 的 侍女 。,人物二 毋亲 人物一  原来 汉景帝 程姬 侍女,-1
TRAIN_SENT_ID_253730,申雪,赵宏博,申雪 和 赵宏博,人物一 人物二,1
TRAIN_SENT_ID_286285,李继韬,李嗣昭,初事 李嗣昭 及 李继韬 ， 皆 畜养 甚厚 。,初事 人物二 人物一  皆 畜养 甚厚,-1
TRAIN_SENT_ID_273433,杨乐乐,汪涵,1 主持 阵容 : 金晓琳 、 冯祺 、 郑慧琳 、 仇晓 、 汪涵 、 杨乐乐 。,主持 阵容  金晓琳  冯祺  郑慧琳  仇晓  人物二  人物一,1
TRAIN_SENT_ID_277036,阎维文,刘卫星,"为了 让 阎维文 考出 好 成绩 ， 刘卫星 竭尽全力 "" 保驾 "" 。",人物一 考出 成绩  人物二 竭尽全力  保驾,1
TRAIN_SENT_ID_268065,樊梨花,薛丁山,第一步 阶段 ， 祖父 陈仲山 将 《 隋唐演义 》 《 薛丁山 与 樊梨花 》 及 自编 的 《 曹家 将 》 精心 充实 ， 将 大鼓 改成 评书 ， 深受 欢迎 。,第一步 阶段  祖父 陈仲山  隋唐演义   人物二 人物一  自编  曹家  精心 充实  大鼓 改成 评书  深受 欢迎,1
