sent_id,entity1,entity2,sent,processed_sent,label,sent_id.1
TRAIN_SENT_ID_262343,汪精卫,陈璧君,沦为 汉奸 : 嫁给 汪精卫 后 ， 陈璧君 泼辣 作风 不减 ， 积极 为 汪精卫 出谋划策 ， 始终 把 自己 的 命运 与 汪精卫 紧紧 联系 在 一起 。,沦为 汉奸  嫁给 人物一  人物二 泼辣 作风 不减  积极 人物一 出谋划策  始终 命运 人物一 紧紧 联系 一起,1,
TRAIN_SENT_ID_263320,胡亥,秦始皇,胡亥 — — 秦始皇 之 第十八 子 ， 年 十一 。,人物一   人物二 第十八 子  年 十一,-1,
TRAIN_SENT_ID_257325,贾珍,尤氏,⒈ 贾珍 — — 尤氏 ： 茄官 、 银蝶 儿 、 万儿 、 来升 、 喜儿 、 寿儿 、 栓儿 。,⒈ 人物一   人物二  茄官  银蝶  万儿  来升  喜儿  寿儿  栓儿,1,
TRAIN_SENT_ID_258517,刘禅,刘备,（ 刘备 之后 刘豪 ） : 刘备 — — 刘禅 — — 刘谌 之 后代 ， 重庆 奉节 兴隆 庙湾 刻本 ， 奉节 甲高 杨坪 、 吐祥 青龙 手写 新本 为 一类 。,人物二 之后 刘豪   人物二   人物一   刘谌 后代  重庆 奉节 兴隆 庙湾 刻本  奉节 甲高 杨坪  吐祥 青龙 手写 新本 一类,-1,
TRAIN_SENT_ID_274328,方怡,韦小宝,26 、 韦小宝 好生 无聊 ， 又 想 ： “ 方怡 这死 妞 明明 在 这 船里 ， 却 又 不来 陪伴 老子 散心 解闷 。 ”,人物二 好生 无聊  想   人物一 这死 妞 明明 船里  不来 陪伴 老子 散心 解闷,1,
TRAIN_SENT_ID_255182,熊狂,熊绎,熊丽 生下 了 熊狂 ， 熊 狂生 下 了 熊绎 。,熊丽 生下 人物一  熊 狂生 人物二,-1,
TRAIN_SENT_ID_286461,齐良末,齐白石,一次 俩 人 一起 去 琉璃厂 玩 ， 齐良末 拿出 齐白石 一幅 画来 ， 往 柜台 上 一放 ， 不用 讲价 就 卖 了 八元 。,一次 俩 一起 琉璃厂 玩  人物一 拿出 人物二 一幅 画来  柜台 一放  不用 讲价 卖 八元,-1,
TRAIN_SENT_ID_268557,潘金莲,武大郎,薛家燕 （ 潘金莲 ） 、 曾志伟 （ 潘明 莲 ） 、 谢天华 （ 武松 、 武大郎 ） 、 钱嘉乐 （ 西门庆 ） 、 阮兆祥 （ 黄婆 ） 、 王 祖蓝 （ 潘旧 莲 ）,薛家燕  人物一   曾志伟  潘明 莲   谢天华  武松  人物二   钱嘉乐  西门庆   阮兆祥  黄婆   王 祖蓝  潘旧 莲,1,
TRAIN_SENT_ID_255710,蒋介石,宋美龄,最早 的 中文 译本 ， 是 上 世纪 40 年代 宋美龄 译 给 蒋介石 研读 所用 。,最早 中文 译本  世纪  年代 人物二 译 人物一 研读 所用,1,
TRAIN_SENT_ID_264319,贾环,赵姨娘,且说 赵姨娘 因见 宝钗 送 了 贾环 些 东西 … …,人物二 因见 宝钗 送 人物一 东西,-1,
TRAIN_SENT_ID_277048,阎维文,刘卫星,后来 在 朋友 们 的 帮助 下 ， 终于 找到 了 一个 空 床位 ， 但 刘卫星 却 死活 不 愿意 接受 手术 ， 她 要 等到 阎维文 参加 了 大赛 后 才 肯做 手术 。,后来 朋友 帮助  终于 找到 一个 空 床位  人物二 死活 愿意 接受 手术  人物一 参加 大赛 肯做 手术,1,
TRAIN_SENT_ID_253752,申雪,赵宏博,2010 - 03 - 23 申雪 、 赵宏博 好事成双,人物一  人物二 好事成双,1,
TRAIN_SENT_ID_249418,后稷,姜嫄,后稷 之所以 “ 克配 于 天 ” ， 在 《 生民 》 序中 说 得 再 明白 不过 ： “ 后稷 生于 姜嫄 ， 文 、 武之功 起于 后稷 ， 故 推以 配天 也 。 ”,人物一  克配 天    生民  序中 说 明白   人物一 生于 人物二  文  武之功 起于 人物一  推以 配天,-1,
TRAIN_SENT_ID_258018,黄睿靓,陈致中,同案 被告 吴淑珍 被判 无期徒刑 ， 数罪 并科 罚金 逾 3 亿 ； 陈致中 被判 2 年 6 个 月 ， 罚金 1.5 亿 ； 黄睿靓 被判 1 年 8 个 月 ， 资产 没收 。,同案 被告 吴淑珍 被判 无期徒刑  数罪 并科 罚金 逾  亿  人物二 被判  年  月  罚金  亿  人物一 被判  年  月  资产 没收,1,
TRAIN_SENT_ID_269465,荆轲,荆天明,韩申 临死前 将 荆天明 拜托 盖聂 ， 并 将 荆轲 托予 他 的 血书 与 剑 谱 交给 盖聂 ， 随即 瞑目 。,韩申 临死前 人物二 拜托 盖聂  人物一 托予 血书 剑 谱 交给 盖聂  随即 瞑目,-1,
TRAIN_SENT_ID_262322,汪精卫,陈璧君,陈璧君 ： 汉奸 汪精卫 老婆 的 性格 人生,人物二  汉奸 人物一 老婆 性格 人生,1,
TRAIN_SENT_ID_281587,王锦辉,王国强,「 取 诸 社会 ， 用 诸 社会 」 一直 是 集团 创办人 王锦辉 先生 和 集团 主席 暨 行政 总裁 王国强 先生 所 共同 拥有 的 理念 。,取 社会  社会  一直 集团 创办人 人物一 先生 集团 主席 暨 行政 总裁 人物二 先生 共同 拥有 理念,-1,
TRAIN_SENT_ID_283759,慕容顺,伏允,老 伏允 逃奔 突伦川 慕容顺 被 弑 吐谷浑,老 人物二 逃奔 突伦川 人物一 弑 吐谷浑,-1,
TRAIN_SENT_ID_277725,李启铭,李刚,试想 ， 李启铭 倘若 明确 知道 他 爹 也 不能 让 他 免于 法律 惩处 ， 事发 当时 他 大概 不会 冲口而出 “ 我爸 是 李刚 ” 。,试想  人物一 明确 知道 爹 不能 免于 法律 惩处  事发 当时 大概 不会 冲口而出  我爸 人物二,-1,
TRAIN_SENT_ID_255703,蒋介石,宋美龄,宋子文 大惊 ， 蒋介石 、 宋美龄 也 惊慌 不已 。,宋子文 大惊  人物一  人物二 惊慌 不已,1,
TRAIN_SENT_ID_262912,熊美玲,林秋离,No.125 情空 林秋离 熊美玲,情空 人物二 人物一,1,
TRAIN_SENT_ID_273148,黄苗子,郁风,人 在 漩涡 ： 黄苗子 与 郁风 内容 介绍 : 自序 ： 感受 艺术家 的 人生 （ 李辉 ）,漩涡  人物一 人物二 内容 介绍  自序  感受 艺术家 人生  李辉,1,
TRAIN_SENT_ID_265725,贾环,贾政,贾政 与 众 幕友 谈及 恒王 与 林四娘 故事 ， 称其 “ 风流 隽逸 ， 忠义 感慨 ” ， “ 最是 千古 佳谈 ” ， 命 贾兰 、 贾环 和 宝玉 各吊 一首 。,人物二 众 幕友 谈及 恒王 林四娘 故事  称其  风流 隽逸  忠义 感慨    最是 千古 佳谈   命 贾兰  人物一 宝玉 各吊 一首,-1,
TRAIN_SENT_ID_273531,殷素素,张翠山,以 狮子吼 震败 王盘山 群雄 ， 抢夺 屠龙刀 ， 后 狂性 大发 ， 双目 被 殷素素 所毁 ， 与 她 和 张翠山 三人 流落 冰火 岛 。,狮子吼 震败 王盘山 群雄  抢夺 屠龙刀  狂性 大发  双目 人物一 所毁  人物二 三人 流落 冰火 岛,1,
TRAIN_SENT_ID_273302,秦香莲,陈世美,陈世美 与 秦香莲 ( 1955 ) ....,人物二 人物一,1,
TRAIN_SENT_ID_281620,黄峨,杨慎,一一 杨慎 、 黄峨 的 生死 之恋,一一 人物二  人物一 生死 之恋,1,
TRAIN_SENT_ID_278659,叶一茜,田亮,好 在 田亮 急中生智 ， 带 叶一茜 在 唐人街 “ 刷 脸 ” 打工 赚起 钱来 。,人物二 急中生智  带 人物一 唐人街  刷 脸  打工 赚起 钱来,1,
TRAIN_SENT_ID_279589,马丽娟,赵本山,坐在 一旁 的 师娘 马丽娟 语重心长 地说 ： “ 给 赵本山 当 徒弟 ， 不用 给 我们 送礼 ， 我们 什么 都 不缺 ， 只求 你们 能 有 出息 。,坐在 一旁 师娘 人物一 语重心长 地说   人物二 徒弟  不用 送礼  不缺  只求 出息,1,
TRAIN_SENT_ID_256793,朱军,谭梅,造型师 在 餐厅 里 给 谭梅 化妆 ， 朱军 跟 过去 欣赏 ， 采访 便 在 很 随意 的 气氛 中 开始 了 。,造型师 餐厅 里 人物二 化妆  人物一 过去 欣赏  采访 便 随意 气氛 中,1,
TRAIN_SENT_ID_272119,张翠山,殷素素,张翠山 殷素素 未死,人物一 人物二 未死,1,
TRAIN_SENT_ID_273441,杨乐乐,汪涵,主持 阵容 : 金晓琳 、 冯祺 、 郑慧琳 、 仇晓 、 汪涵 、 杨乐乐 。,主持 阵容  金晓琳  冯祺  郑慧琳  仇晓  人物二  人物一,1,
TRAIN_SENT_ID_271067,彭丽媛,习近平,当 夫妻 两地分居 时 彭丽媛 VS 习近平,夫妻 两地分居 时 人物一  人物二,1,
TRAIN_SENT_ID_260236,穆桂英,杨宗保,王庆龙 的 人 潘冲 知道 了 杨宗保 私自 跟 穆桂英 结了婚 ， 他 回去 之后 告诉 了 王庆龙 。,王庆龙 潘冲 知道 人物二 私自 人物一 结了婚  回去 之后 告诉 王庆龙,1,
TRAIN_SENT_ID_275056,朱七七,沈浪,朱七七 曾 说 沈浪 是 那种 “ 别人 打 你 左脸 ， 你 便 将 右 脸 也 送给 别人 去 打 ” 的 人 ， 此话 虽 并 不 十分 贴切 ， 但是 也 有 几分 传神 。,人物一 说 人物二 那种  左脸  便 右 脸 送给   此话 十分 贴切  几分 传神,1,
TRAIN_SENT_ID_274806,丁玲,胡也频,丁玲 这样 回忆 ： “ 他生 得 很丑 ， 甚至 比 胡也频 还 穷 。,人物一 回忆   他生 很丑  人物二 穷,1,
TRAIN_SENT_ID_278347,周韵,姜文,再度 结婚 的 姜文 一直 到 第三部 电影 公映 时才 正式 公布 周韵 的 太太 身份 ， 不免 让 人 产生 神秘感 。,再度 结婚 人物二 一直 第三部 电影 公映 时才 正式 公布 人物一 太太 身份  不免 产生 神秘感,1,
TRAIN_SENT_ID_278812,任盈盈,任我行,魔教 之中 除去 东方不败 、 任我行 ， 更 有 任盈盈 、 黄河老祖 、 向问天 等 江湖 名人 ， 可谓 是 神出鬼没 、 亦正亦邪 的 南 武林 大派 。,魔教 之中 除去 东方不败  人物二  更 人物一  黄河老祖  向问天 江湖 名人  可谓 神出鬼没  亦正亦邪 南 武林 大派,-1,
TRAIN_SENT_ID_276022,贾午,贾充,贾充 过世 后 ， 原本 依礼 应在 同宗 支族择 同姓 为 嗣 ， 但 郭槐 却 作主 以 贾午 所 生 外孙 韩谧 为 后嗣 ， 改为 贾姓 ， 并 宣称 贾充 生前 便 有 此意 。,人物二 过世  原本 依礼 应在 同宗 支族择 同姓 嗣  郭槐 作主 人物一 生 外孙 韩谧 后嗣  改为 贾姓  宣称 人物二 生前 便 此意,-1,
TRAIN_SENT_ID_249379,后稷,姜嫄,在 山西 闻喜县 西北 四十五里 稷 王 山下 ， 俗传稷 弃于 此 ， 地有 姜嫄 墓 ， 墓帝 有 祠 下 有 蛇 虎 涧 ， 上 有 后稷 陵 。,山西 闻喜县 西北 四十五里 稷 王 山下  俗传稷 弃于  地有 人物二 墓  墓帝 祠 蛇 虎 涧  人物一 陵,-1,
TRAIN_SENT_ID_260341,穆桂英,杨宗保,3 、 杨六郎 如何 利用 杨宗保 的 资源 让 “ 穆桂英 大破 天门 阵 ” 。,杨六郎 利用 人物二 资源  人物一 大破 天门 阵,1,
TRAIN_SENT_ID_277277,王惠,郭德纲,郭德纲 不顾 王惠 的 泪眼 ， 忍痛 提出 分手 。,人物二 不顾 人物一 泪眼  忍痛 提出 分手,1,
TRAIN_SENT_ID_279237,长孙无极,孟扶摇,长孙无极 一笑 ， 偏头 过去 一 咬 她 唇角 ， 在 孟扶摇 “ 啊 ” 的 一声 惊呼 里 ， 笑 ： “ 你 舍得 ？ ”,人物一 一笑  偏头 过去 咬 唇角  人物二   一声 惊呼 里  笑   舍得,1,
TRAIN_SENT_ID_272108,张翠山,殷素素,在 扬刀立 威 大会 ， 金毛狮 王 谢逊 一声 狮子吼 ， 把 众人 都 吼 晕 了 ， 夺 了 屠龙刀 ， 并 把 张翠山 和 殷素素 强行 带走 ， 想 找 清静 的 地方 研究 。,扬刀立 威 大会  金毛狮 王 谢逊 一声 狮子吼  众人 吼 晕  夺 屠龙刀  人物一 人物二 强行 带走  想 找 清静 地方 研究,1,
TRAIN_SENT_ID_275880,孙霸,孙权,随着 朝廷 内外 大臣 分为 两派 ， 孙权 认为 再 以 孙和 或 孙霸 为 储君 ， 会 造成 国家 大乱 ， 遂 有 改嗣之意 。,朝廷 内外 大臣 分为 两派  人物二 认为 孙和 人物一 储君  会 造成 国家 大乱  遂 改嗣之意,-1,
TRAIN_SENT_ID_269288,陆雪琪,张小凡,任贤齐 再 一次 扮演 大侠 ， 在 张小凡 和 鬼厉 的 双重身份 之间 变换 ， 唐嫣 扮演 的 冷美人 陆雪琪 。,任贤齐 一次 扮演 大侠  人物二 鬼厉 双重身份 之间 变换  唐嫣 扮演 冷美人 人物一,1,
TRAIN_SENT_ID_262480,扶苏,秦始皇,古时 秦始皇 死 在 沙丘 ， 胡亥 、 赵高 隐瞒 而 不 发丧 ， 最后 害死 扶苏 ， 以至 亡国 。,古时 人物二 死 沙丘  胡亥  赵高 隐瞒 发丧  最后 害死 人物一  亡国,-1,
TRAIN_SENT_ID_286148,许开阳,曾毓,曾毓 电影版 结局 : 电影 中 最后 等 不到 陈孝正 的 曾毓 和 得不到 郑微 的 许开阳 在 一起 。,人物二 电影版 结局  电影 中 最后 不到 陈孝正 人物二 得不到 郑微 人物一 一起,1,
TRAIN_SENT_ID_271029,江枫,花月奴,绝代 双骄 （ 全 五册 ） 内容 介绍 : 世家子弟 江枫 和 移花宫 的 花月奴 私奔 ， 在 路上 诞生 一对 双胞胎 ， 但 江枫 和 花月奴 却 被 移花宫 主 杀死 。,绝代 双骄  全 五册  内容 介绍  世家子弟 人物一 移花宫 人物二 私奔  路上 诞生 一对 双胞胎  人物一 人物二 移花宫 主 杀死,1,
TRAIN_SENT_ID_278836,卫少儿,霍去病,主角 ： 霍去病 ┃ 配角 ： 绿阶 、 卫青 、 刘彻 、 卫少儿 、 卫子夫 … …,主角  人物二 ┃ 配角  绿阶  卫青  刘彻  人物一  卫子夫,-1,
TRAIN_SENT_ID_270621,赵宏博,申雪,冰雪 ： 李妮娜 ， 申雪 ， 赵宏博 ， 庞清 、 佟健 、 周洋 ， 韩晓鹏 、 张虹 、 徐梦桃 、 李坚柔 、 韩天宇 、 李子君 、 范可新 等,冰雪  李妮娜  人物二  人物一  庞清  佟健  周洋  韩晓鹏  张虹  徐梦桃  李坚柔  韩天宇  李子君  范可新,1,
TRAIN_SENT_ID_257340,贾珍,尤氏,92 回 （ 山雨 近 阊 阖 笼霭 晦 风云 喧 末世 漫 尘烟 ） 抄家 之后 ， 贾珍 、 尤氏 被 圣上 愤怒 处死 。,回  山雨 近 阊 阖 笼霭 晦 风云 喧 末世 漫 尘烟  抄家 之后  人物一  人物二 圣上 愤怒 处死,1,
TRAIN_SENT_ID_259064,刘备,刘禅,勿以恶小而为之 赏析 : 这是 刘备 临终前 给 其子 刘禅 的 遗诏 中 的话 ， 劝勉 他 要 进德修业 ， 有所作为 。,勿以恶小而为之 赏析  这是 人物一 临终前 其子 人物二 遗诏 中  劝勉 进德修业  有所作为,-1,
TRAIN_SENT_ID_267891,钱均夫,钱学森,钱学森 的 降生 ， 给 钱均夫 的 一家 带来 了 欢乐 ， 也 带来 了 希望 。,人物二 降生  人物一 一家 带来 欢乐  带来 希望,-1,
TRAIN_SENT_ID_260901,贾珍,贾蓉,2 清 · 曹雪芹 《 红楼梦 》 第六十四回 ： “ 贾珍 贾蓉 此时 为 礼法 所拘 ， 不免 在 灵旁 藉 草 枕块 ， 恨苦 居丧 。 ”,清  曹雪芹  红楼梦  第六十四回   人物一 人物二 礼法 所拘  不免 灵旁 藉 草 枕块  恨苦 居丧,-1,
TRAIN_SENT_ID_267624,金正恩,李雪主,金正恩 和 李雪主 已于 2010 年产 下一女 。,人物一 人物二 已于  年产 下一女,1,
TRAIN_SENT_ID_268755,孟明视,百里奚,这 一年 ， 秦穆公 不 听 百里奚 、 蹇 叔 等 良臣 的 劝阻 ， 一意孤行 ， 命令 孟明视 率领 秦军 千里 远 征伐 郑 。,一年  秦穆公 听 人物二  蹇 叔 良臣 劝阻  一意孤行  命令 人物一 率领 秦军 千里 远 征伐 郑,-1,
TRAIN_SENT_ID_262933,熊美玲,林秋离,No.58 你 敲敲 敲痛 我 的 心 林秋离 熊美玲 郑怡,敲敲 敲痛 心 人物二 人物一 郑怡,1,
TRAIN_SENT_ID_285530,石井裕也,满岛光,满岛光 和 石井裕也,人物二 人物一,1,
TRAIN_SENT_ID_277403,樊姬,楚庄王,内容 咏叹 春秋 时 楚庄王 贤妃 樊姬 谏 庄王 狩猎 及 进贤 事 。,内容 咏叹 春秋 时 人物二 贤妃 人物一 谏 庄王 狩猎 进贤 事,1,
TRAIN_SENT_ID_250185,秦始皇,胡亥,由于 赵高 善于 观言察色 、 逢迎 献媚 ， 因而 很快 就 博得 了 秦始皇 和 公子 胡亥 的 赏识 和 信任 。,赵高 善于 观言察色  逢迎 献媚  很快 博得 人物一 公子 人物二 赏识 信任,-1,
TRAIN_SENT_ID_269304,陆雪琪,张小凡,萧鼎 称 ， 此番 的 《 诛 仙 二 》 将 真正 延续 第一部 的 故事 ， 张小凡 、 陆雪琪 、 青云 门 等 经典 人物 场景 均会 与 读者 再次 见面 。,萧鼎 称  此番  诛 仙 二  真正 延续 第一部 故事  人物二  人物一  青云 门 经典 人物 场景 均会 读者 再次 见面,1,
TRAIN_SENT_ID_263481,梅葆玖,梅兰芳,柳 迎春 — — 梅兰芳 （ 录音 ） / 梅葆玖 （ 配像 ）,柳 迎春   人物二  录音   人物一  配像,-1,
TRAIN_SENT_ID_274297,刘嫖,陈午,刘嫖 公主 在 失去 董偃 后 数年 才 过世 ， 遗言 不愿 与其 夫 陈午 合葬 ， 而是 要求 与 情夫 董偃 合葬 于 霸陵 。,人物一 公主 失去 董偃 数年 过世  遗言 不愿 夫 人物二 合葬  要求 情夫 董偃 合葬 霸陵,1,
TRAIN_SENT_ID_282451,孙月言,方兰生,恰逢 琴川 首富 孙家 为 女儿 孙月言 抛绣球 选 夫婿 ， 着 盖头 的 月 言 随手 抛出 绣球 ， 恰逢 方兰生 路过 ， 绣球 正好 砸 到 兰生 身上 。,恰逢 琴川 首富 孙家 女儿 人物一 抛绣球 选 夫婿  盖头 月 言 随手 抛出 绣球  恰逢 人物二 路过  绣球 正好 砸 兰生 身上,1,
TRAIN_SENT_ID_262877,熊美玲,林秋离,No.62 忘 了 我 是 女人 林秋离 熊美玲 林慧萍,忘 女人 人物二 人物一 林慧萍,1,
TRAIN_SENT_ID_281588,王锦辉,王国强,集团 创办人 王锦辉 和 主席 王国强 的 热心 公益 ， 嘉惠後学 ， 实在 值得 表彰 。,集团 创办人 人物一 主席 人物二 热心 公益  嘉惠後学  实在 值得 表彰,-1,
TRAIN_SENT_ID_283001,孟扶摇,长孙无极,长孙无极 微笑 飘起 ， 落 在 孟扶摇 身侧 ， 他 行动 间 带 起 一串 晶莹 的 水泡 ， 似 珍珠 不断 撒落 ， 再 被 银红色 的 鱼儿 温柔 啄 破 。,人物二 微笑 飘起  落 人物一 身侧  行动 间 带 一串 晶莹 水泡  似 珍珠 不断 撒落  银红色 鱼儿 温柔 啄 破,1,
TRAIN_SENT_ID_267724,马小玲,况天涯,因为 马小玲 阻止 况天佑 去 参加 人神 之战 ， 导致 地球 毁灭 ， 人类 灭绝 ， 况天涯 一直 恨 马小玲 。,人物一 阻止 况天佑 参加 人神 之战  导致 地球 毁灭  人类 灭绝  人物二 一直 恨 人物一,-1,
TRAIN_SENT_ID_285780,鲁轨,鲁爽,二十八年 春 ， 鲁爽 兄弟 率部 曲 归顺 ， 爽 等 ， 鲁轨 子 也 。,二十八年 春  人物二 兄弟 率部 曲 归顺  爽  人物一 子,-1,
TRAIN_SENT_ID_277080,龙非离,年璇玑,张进 ， 刘诗 敏 ； 年璇玑 与 龙非离 清风 ， 段玉 桓 ， 乐 晶莹 ， 夏候 初 ， 宁君 望 ， 纳 明天 朗,张进  刘诗 敏  人物二 人物一 清风  段玉 桓  乐 晶莹  夏候 初  宁君  纳 明天 朗,1,
TRAIN_SENT_ID_269256,陆雪琪,张小凡,河阳 城南 二十里 处有 一 废弃 义庄 ， 张小凡 、 陆雪琪 、 田不易 曾 与 入魔 的 道 玄 激战 于 此 ， 最后 ， 田不易 牺牲 在 此地 。,河阳 城南 二十里 处有 废弃 义庄  人物二  人物一  田不易 入魔 道 玄 激战  最后  田不易 牺牲,1,
TRAIN_SENT_ID_260406,穆桂英,杨宗保,单挑 ： 孟良 VS 穆桂英 ； 焦赞 VS 穆桂英 ； 杨宗保 VS 穆桂英,单挑  孟良  人物一  焦赞  人物一  人物二  人物一,1,
TRAIN_SENT_ID_268600,潘金莲,武大郎,嫁给 武大郎 别说 潘金莲 一万个 不 愿意 ， 街坊邻居 觉得 不 般配 ， 西门庆 有 空子 可 钻 ， 就是 武松 也 未必 觉得 合适 。,嫁给 人物二 人物一 一万个 愿意  街坊邻居 觉得 般配  西门庆 空子 钻  武松 未必 觉得 合适,1,
TRAIN_SENT_ID_273278,秦香莲,陈世美,秦香莲 为 七口 冤魂 一告 再告 ， 痛斥 陈世美 良心 泯灭 ， 枉 披人皮 ， 但 人证 早已 纷纷 被 陈世美 所杀 。,人物一 七口 冤魂 一告 再告  痛斥 人物二 良心 泯灭  枉 披人皮  人证 早已 纷纷 人物二 所杀,1,
TRAIN_SENT_ID_275071,朱七七,沈浪,后 朱七七 随 沈浪 、 王怜花 、 熊猫儿 四人同 赴 海外 仙山 隐居 。,人物一 人物二  王怜花  熊猫儿 四人同 赴 海外 仙山 隐居,1,
